Method: LoopBenchmarks::main, Block ID: 56840, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 56841, Normal Time: 0.001, Slowdown Time: 0.002, Percentage Increase: 100.0%
Method: LoopBenchmarks::main, Block ID: 10904, Normal Time: 0.022, Slowdown Time: 0.018, Percentage Increase: -18.181818181818183%
Method: LoopBenchmarks::main, Block ID: 10906, Normal Time: 0.001, Slowdown Time: 0.004, Percentage Increase: 300.0%
Method: LoopBenchmarks::main, Block ID: 10907, Normal Time: 0.052, Slowdown Time: 0.047, Percentage Increase: -9.61538461538461%
Method: LoopBenchmarks::main, Block ID: 10908, Normal Time: 4.066, Slowdown Time: 4.063, Percentage Increase: -0.07378258730939778%
Method: LoopBenchmarks::main, Block ID: 10910, Normal Time: 0.04, Slowdown Time: 0.045, Percentage Increase: 12.499999999999993%
Method: LoopBenchmarks::main, Block ID: 10911, Normal Time: 0.008, Slowdown Time: 0.012, Percentage Increase: 50.0%
Method: LoopBenchmarks::main, Block ID: 51103, Normal Time: 0.008, Slowdown Time: 0.005, Percentage Increase: -37.5%
Method: LoopBenchmarks::main, Block ID: 10912, Normal Time: 0.012, Slowdown Time: 0.006, Percentage Increase: -50.0%
Method: LoopBenchmarks::main, Block ID: 51104, Normal Time: 0.332, Slowdown Time: 0.341, Percentage Increase: 2.710843373493978%
Method: LoopBenchmarks::main, Block ID: 10913, Normal Time: 0.025, Slowdown Time: 0.026, Percentage Increase: 3.99999999999999%
Method: LoopBenchmarks::main, Block ID: 51105, Normal Time: 2.419, Slowdown Time: 2.413, Percentage Increase: -0.24803637866888084%
Method: LoopBenchmarks::main, Block ID: 10914, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 51106, Normal Time: 0.044, Slowdown Time: 0.036, Percentage Increase: -18.181818181818183%
Method: LoopBenchmarks::main, Block ID: 51107, Normal Time: 0.011, Slowdown Time: 0.02, Percentage Increase: 81.81818181818184%
Method: LoopBenchmarks::main, Block ID: 77757, Normal Time: 0.002, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 39624, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 35026, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 35027, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 28124, Normal Time: 0.037, Slowdown Time: 0.029, Percentage Increase: -21.621621621621614%
Method: LoopBenchmarks::main, Block ID: 28125, Normal Time: 0.019, Slowdown Time: 0.03, Percentage Increase: 57.89473684210527%
Method: LoopBenchmarks::main, Block ID: 28126, Normal Time: 0.004, Slowdown Time: 0.003, Percentage Increase: -25.0%
Method: LoopBenchmarks::main, Block ID: 28127, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 33887, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 28128, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 33888, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 28129, Normal Time: 0.045, Slowdown Time: 0.045, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 22882, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 28134, Normal Time: 0.002, Slowdown Time: 0.001, Percentage Increase: -50.0%
Method: LoopBenchmarks::main, Block ID: 28136, Normal Time: 2.534, Slowdown Time: 2.693, Percentage Increase: 6.2746645619573895%
Method: LoopBenchmarks::main, Block ID: 28137, Normal Time: 1.648, Slowdown Time: 1.605, Percentage Increase: -2.6092233009708696%
Method: LoopBenchmarks::main, Block ID: 28138, Normal Time: 0.432, Slowdown Time: 0.445, Percentage Increase: 3.0092592592592617%
Method: LoopBenchmarks::main, Block ID: 28139, Normal Time: 0.123, Slowdown Time: 0.145, Percentage Increase: 17.88617886178861%
Method: LoopBenchmarks::main, Block ID: 28140, Normal Time: 0.097, Slowdown Time: 0.072, Percentage Increase: -25.773195876288668%
Method: LoopBenchmarks::main, Block ID: 22381, Normal Time: 0.03, Slowdown Time: 0.024, Percentage Increase: -19.999999999999996%
Method: LoopBenchmarks::main, Block ID: 28141, Normal Time: 3.431, Slowdown Time: 3.303, Percentage Increase: -3.730690760711166%
Method: LoopBenchmarks::main, Block ID: 59885, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 22382, Normal Time: 0.021, Slowdown Time: 0.022, Percentage Increase: 4.761904761904749%
Method: LoopBenchmarks::main, Block ID: 28142, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 22383, Normal Time: 0.005, Slowdown Time: 0.008, Percentage Increase: 60.0%
Method: LoopBenchmarks::main, Block ID: 22384, Normal Time: 0.003, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 22385, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 22386, Normal Time: 0.044, Slowdown Time: 0.045, Percentage Increase: 2.2727272727272747%
Method: LoopBenchmarks::main, Block ID: 62580, Normal Time: 0.01, Slowdown Time: 0.011, Percentage Increase: 9.999999999999991%
Method: LoopBenchmarks::main, Block ID: 62581, Normal Time: 0.004, Slowdown Time: 0.002, Percentage Increase: -50.0%
Method: LoopBenchmarks::main, Block ID: 62583, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 16634, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 16635, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 62588, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 68348, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 16639, Normal Time: 0.002, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Block ID: 68350, Normal Time: 0.001, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::main, Block ID: 79870, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::main, Median Percentage Increase: 12.499999999999993%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 192, Normal Time: 0.001, Slowdown Time: 0.037, Percentage Increase: 3600.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 194, Normal Time: 0.02, Slowdown Time: 0.034, Percentage Increase: 70.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 195, Normal Time: 1.446, Slowdown Time: 1.536, Percentage Increase: 6.224066390041499%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 196, Normal Time: 3.588, Slowdown Time: 6.281, Percentage Increase: 75.05574136008917%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 197, Normal Time: 0.155, Slowdown Time: 0.378, Percentage Increase: 143.8709677419355%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 198, Normal Time: 2.001, Slowdown Time: 3.378, Percentage Increase: 68.81559220389806%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 199, Normal Time: 0.174, Slowdown Time: 0.688, Percentage Increase: 295.4022988505747%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 200, Normal Time: 0.001, Slowdown Time: 0.02, Percentage Increase: 1900.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 201, Normal Time: 0.414, Slowdown Time: 1.066, Percentage Increase: 157.48792270531405%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 202, Normal Time: 1.955, Slowdown Time: 2.109, Percentage Increase: 7.8772378516624%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 203, Normal Time: 0.041, Slowdown Time: 0.067, Percentage Increase: 63.41463414634146%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 204, Normal Time: 0.052, Slowdown Time: 0.052, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 205, Normal Time: 0.002, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 206, Normal Time: 0.0, Slowdown Time: 0.002, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 149, Normal Time: 0.001, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 150, Normal Time: 0.0, Slowdown Time: 0.003, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 151, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 154, Normal Time: 0.002, Slowdown Time: 0.003, Percentage Increase: 50.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 155, Normal Time: 0.001, Slowdown Time: 0.007, Percentage Increase: 600.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 156, Normal Time: 0.052, Slowdown Time: 0.038, Percentage Increase: -26.923076923076923%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 157, Normal Time: 0.019, Slowdown Time: 0.037, Percentage Increase: 94.73684210526315%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 159, Normal Time: 0.045, Slowdown Time: 0.048, Percentage Increase: 6.666666666666673%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 160, Normal Time: 0.015, Slowdown Time: 0.01, Percentage Increase: -33.33333333333333%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 161, Normal Time: 0.002, Slowdown Time: 0.007, Percentage Increase: 250.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 162, Normal Time: 0.054, Slowdown Time: 0.047, Percentage Increase: -12.962962962962962%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 163, Normal Time: 0.015, Slowdown Time: 0.026, Percentage Increase: 73.33333333333333%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 164, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 165, Normal Time: 0.044, Slowdown Time: 0.052, Percentage Increase: 18.181818181818183%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 166, Normal Time: 0.014, Slowdown Time: 0.0, Percentage Increase: -100.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 167, Normal Time: 0.042, Slowdown Time: 0.042, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 168, Normal Time: 0.003, Slowdown Time: 0.004, Percentage Increase: 33.33333333333333%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 170, Normal Time: 0.089, Slowdown Time: 0.116, Percentage Increase: 30.337078651685406%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 171, Normal Time: 0.02, Slowdown Time: 0.02, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 173, Normal Time: 0.096, Slowdown Time: 0.094, Percentage Increase: -2.0833333333333353%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 174, Normal Time: 0.01, Slowdown Time: 0.03, Percentage Increase: 199.99999999999994%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 175, Normal Time: 0.002, Slowdown Time: 0.004, Percentage Increase: 100.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 176, Normal Time: 0.046, Slowdown Time: 0.075, Percentage Increase: 63.043478260869556%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 177, Normal Time: 0.001, Slowdown Time: 0.002, Percentage Increase: 100.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 179, Normal Time: 0.0, Slowdown Time: 0.001, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 181, Normal Time: 0.053, Slowdown Time: 0.029, Percentage Increase: -45.283018867924525%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 182, Normal Time: 0.018, Slowdown Time: 0.06, Percentage Increase: 233.33333333333334%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 184, Normal Time: 0.03, Slowdown Time: 0.034, Percentage Increase: 13.333333333333346%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 185, Normal Time: 0.028, Slowdown Time: 0.025, Percentage Increase: -10.714285714285712%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 186, Normal Time: 0.0, Slowdown Time: 0.06, Percentage Increase: 0.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 188, Normal Time: 0.025, Slowdown Time: 0.029, Percentage Increase: 16.0%
Method: LoopBenchmarks::editDistanceLoop, Block ID: 189, Normal Time: 0.0, Slowdown Time: 0.023, Percentage Increase: 0.0%
